"prolific_ID","party","pol_affil","age","gender","ethnicity","treatment","stance","condition","aligned","vax_1","vax_2","vax_3","vax_4","elec_1","elec_2","elec_3","elec_4","dep_1","dep_2","dep_3","dep_4","dv_response_mean_vax","dv_response_mean_elec","dv_response_mean_dep","vax_partisanship","elec_partisanship","dep_partisanship","authorship"
"5c3388fa01439b0001a0adfe","repub","Republican",40,"Female","Caucasian/White","dem","for","dem_for",0,0,0,5,0,45,30,0,50,80,95,50,88,1.25,31.25,78.25,"Moderate Democrat","Moderate Democrat","Moderate Republican","Journalist"
"63cff02ee037183a8c260ea8","repub","Republican",31,"Male","Caucasian/White","no role-play","for","no role-play_for",0,19,17,11,0,70,76,7,88,77,85,69,96,11.75,60.25,81.75,"Strong Republican","Strong Democrat","Moderate Republican","Politician"
"60f722b3a83e22a28e18860e","repub","Republican",63,"Female","Caucasian/White","repub","against","repub_against",1,73,60,71,81,0,0,0,0,19,18,8,24,71.25,0,17.25,"Moderate Democrat","Moderate Democrat","Moderate Democrat","Activist"
"60c5d92024010fa878d35b25","repub","Republican",68,"Female","Caucasian/White","no role-play","against","no role-play_against",0,10,10,5,10,20,50,20,20,12,95,90,100,8.75,27.5,74.25,"Independent / non-partisan / politically neutral","Strong Democrat","Moderate Democrat","Activist"
"5602021ee372c00005bd3bf4","repub","Republican",55,"Male","Caucasian/White","dem","against","dem_against",0,43,18,56,8,19,27,32,39,74,65,57,58,31.25,29.25,63.5,"Independent / non-partisan / politically neutral","Moderate Democrat","Moderate Democrat","AI language model"
"60fd819cc525619e3e0ce203","repub","Republican",27,"Female","Caucasian/White","no role-play","against","no role-play_against",0,50,71,61,61,0,11,0,0,40,60,50,61,60.75,2.75,52.75,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Moderate Democrat","Policy Expert"
"57b98fa835624400013d6932","repub","Republican",33,"Male","Caucasian/White","repub","for","repub_for",1,0,0,0,0,100,100,0,100,100,100,100,100,0,75,100,"Strong Democrat","Strong Republican","Strong Republican","AI language model"
"5dddd95d238a91d4fa1a8cf6","repub","Republican",32,"Female","Caucasian/White","dem","against","dem_against",0,19,0,18,50,50,33,18,50,49,50,50,50,21.75,37.75,49.75,"Strong Democrat","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Journalist"
"5ecaf0fa5c1f7f6599d959ff","repub","Republican",49,"Male","Caucasian/White","dem","for","dem_for",0,10,9,4,0,80,75,50,79,88,95,93,89,5.75,71,91.25,"Strong Democrat","Moderate Republican","Moderate Republican","Politician"
"633c95452b85b5d479a1487b","repub","Republican",37,"Male","Caucasian/White","repub","against","repub_against",1,64,78,54,48,2,0,10,0,57,63,48,53,61,3,55.25,"Moderate Republican","Independent / non-partisan / politically neutral","Moderate Democrat","Student"
"6521b5d2ac135ea621e9ceca","repub","Independent",24,"Female","Caucasian/White","no role-play","for","no role-play_for",0,54,29,55,34,30,27,19,18,93,100,93,82,43,23.5,92,"Independent / non-partisan / politically neutral","Strong Democrat","Moderate Republican","Student"
"5bcb78eb9921c70001576bca","repub","Republican",34,"Male","Caucasian/White","repub","against","repub_against",1,5,0,1,0,55,47,48,56,53,55,49,57,1.5,51.5,53.5,"Moderate Republican","Moderate Republican","Independent / non-partisan / politically neutral","Journalist"
"63ecff07b619306f41db42fa","repub","Republican",33,"Male","Caucasian/White","no role-play","against","no role-play_against",0,25,25,25,0,0,0,0,0,50,70,50,70,18.75,0,60,"Moderate Republican","Independent / non-partisan / politically neutral","Strong Democrat","Journalist"
"60455b8d52a002689fc2cd06","repub","Republican",42,"Male","Caucasian/White","no role-play","for","no role-play_for",0,90,85,85,95,9,24,6,12,93,94,90,95,88.75,12.75,93,"Moderate Democrat","Strong Democrat","Moderate Republican","Activist"
"5e3461bd8ec4fc0230fef43a","repub","Republican",75,"Male","Caucasian/White","dem","against","dem_against",0,100,100,100,100,0,0,0,0,100,100,100,100,100,0,100,"Strong Republican","Strong Democrat","Strong Democrat","Politician"
"5e920ad180280554256ff9e8","repub","Republican",61,"Male","Caucasian/White","dem","for","dem_for",0,25,10,90,75,20,20,10,20,100,100,100,100,50,17.5,100,"Moderate Democrat","Independent / non-partisan / politically neutral","Strong Republican","Politician"
"5e7247f3be8fd016888bafac","repub","Republican",52,"Female","Caucasian/White","no role-play","against","no role-play_against",0,20,10,10,0,55,60,30,50,100,100,100,100,10,48.75,100,"Moderate Republican","Strong Democrat","Moderate Democrat","AI language model"
"5c9527e29e4f7400011e1571","repub","Republican",50,"Female","Caucasian/White","repub","for","repub_for",1,100,81,100,100,71,60,13,71,92,81,84,88,95.25,53.75,86.25,"Moderate Democrat","Moderate Republican","Strong Republican","Professor"
"5e0565b6deea2bf9ae411b13","repub","Republican",38,"Female","Caucasian/White","dem","against","dem_against",0,83,86,79,80,10,18,16,6,13,17,12,10,82,12.5,13,"Independent / non-partisan / politically neutral","Moderate Democrat","Moderate Democrat","Student"
"60175f132ab6d09b8e75450f","repub","Republican",69,"Female","Caucasian/White","no role-play","for","no role-play_for",0,85,23,85,50,21,75,29,34,94,97,82,92,60.75,39.75,91.25,"Moderate Democrat","Strong Democrat","Moderate Republican","Activist"
"559ffa9bfdf99b0ad674856a","repub","Republican",38,"Male","Asian or Pacific Islander","repub","for","repub_for",1,0,0,0,0,100,100,50,100,100,100,81,100,0,87.5,95.25,"Strong Democrat","Moderate Republican","Strong Republican","AI language model"
"612ee5598ff6c07d72176416","repub","Republican",23,"Male","African American/Black","repub","against","repub_against",1,0,10,0,0,60,70,20,50,70,100,60,90,2.5,50,80,"Independent / non-partisan / politically neutral","Strong Republican","Strong Democrat","Activist"
"613254f907b5038999e2688f","repub","Republican",48,"Female","Caucasian/White","dem","for","dem_for",0,35,34,68,34,30,22,8,24,82,92,50,88,42.75,21,78,"Independent / non-partisan / politically neutral","Strong Democrat","Independent / non-partisan / politically neutral","AI language model"
"65297749b58501d48d301d7e","repub","Republican",68,"Female","Caucasian/White","dem","against","dem_against",0,100,100,90,95,17,20,0,0,75,85,80,85,96.25,9.25,81.25,"Strong Republican","Moderate Democrat","Strong Democrat","Politician"
"652b11587089ff23b6a763d4","repub","Republican",22,"Female","Caucasian/White","repub","against","repub_against",1,9,13,16,0,81,19,48,49,91,90,90,88,9.5,49.25,89.75,"Strong Republican","Strong Republican","Strong Republican","Journalist"
"6400d8ca785ee04d9b02ae9c","repub","Republican",32,"Female","Caucasian/White","dem","for","dem_for",0,91,91,81,82,71,70,50,72,70,81,57,45,86.25,65.75,63.25,"Moderate Republican","Moderate Democrat","Strong Republican","Journalist"
"64136140e1cce438bf993257","repub","Republican",33,"Male","Caucasian/White","repub","for","repub_for",1,0,0,0,0,50,50,60,70,100,100,100,100,0,57.5,100,"Strong Democrat","Independent / non-partisan / politically neutral","Strong Republican","Student"
"5be4eacc610bcd000108a060","repub","Republican",21,"Male","Caucasian/White","no role-play","for","no role-play_for",0,90,90,90,90,20,20,0,0,80,80,60,75,90,10,73.75,"Moderate Democrat","Moderate Republican","Independent / non-partisan / politically neutral","Journalist"
"5fb571a2a209c6066efe2e5d","repub","Republican",25,"Female","Caucasian/White","no role-play","against","no role-play_against",0,90,90,95,95,20,20,15,50,75,70,80,75,92.5,26.25,75,"Moderate Republican","Strong Democrat","Moderate Democrat","Activist"
"559e6830fdf99b4f0b98514a","repub","Republican",47,"Female","Caucasian/White","dem","against","dem_against",0,30,10,15,0,50,50,0,0,50,40,35,50,13.75,25,43.75,"Moderate Democrat","Strong Democrat","Independent / non-partisan / politically neutral","Activist"
"5e649c198b69732234df7db8","repub","Republican",56,"Female","Caucasian/White","no role-play","for","no role-play_for",0,10,0,10,0,85,85,50,85,100,100,70,100,5,76.25,92.5,"Strong Democrat","Strong Democrat","Strong Republican","Student"
"651daf9e41787d15f3dee105","repub","Republican",52,"Female","African American/Black","dem","for","dem_for",0,84,84,82,88,87,75,81,76,82,76,75,78,84.5,79.75,77.75,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Journalist"
"63d82317948bd2d1fe33a659","repub","Republican",33,"Female","Caucasian/White","repub","against","repub_against",1,0,0,0,0,30,76,32,50,100,100,100,100,0,47,100,"Moderate Republican","Moderate Democrat","Independent / non-partisan / politically neutral","Journalist"
"6278340f402c37ed28bfa660","repub","Republican",21,"Female","Caucasian/White","repub","for","repub_for",1,55,34,30,22,66,60,5,66,30,28,69,71,35.25,49.25,49.5,"Strong Republican","Strong Republican","Strong Republican","Politician"
"60767cbbfb3b5575a5c46144","repub","Republican",26,"Female","Caucasian/White","no role-play","against","no role-play_against",0,74,65,100,27,85,33,30,36,76,15,21,87,66.5,46,49.75,"Independent / non-partisan / politically neutral","Moderate Republican","Strong Democrat","Activist"
"60858334390f28f5a4fb79d3","repub","Republican",34,"Male","Caucasian/White","dem","for","dem_for",0,72,60,77,78,88,92,27,87,78,78,33,79,71.75,73.5,67,"Moderate Democrat","Moderate Republican","Independent / non-partisan / politically neutral","Student"
"5f9ad972c3a1dd24704dd558","repub","Republican",36,"Female","Caucasian/White","repub","for","repub_for",1,0,0,0,0,75,77,37,87,65,87,70,69,0,69,72.75,"Strong Democrat","Independent / non-partisan / politically neutral","Moderate Republican","AI language model"
"5da72d89bcc8fb00196a26d6","repub","Republican",37,"Male","Caucasian/White","repub","against","repub_against",1,10,20,30,20,25,45,5,20,30,50,55,40,20,23.75,43.75,"Independent / non-partisan / politically neutral","Moderate Democrat","Strong Democrat","AI language model"
"63d3ffda806de850e8b9ce7a","repub","Republican",23,"Female","Caucasian/White","dem","against","dem_against",0,36,8,17,18,85,94,6,75,74,80,74,64,19.75,65,73,"Independent / non-partisan / politically neutral","Moderate Democrat","Independent / non-partisan / politically neutral","AI language model"
"6453a33ac9fac0b2749cb4e8","repub","Republican",54,"Female","Caucasian/White","no role-play","for","no role-play_for",0,3,0,48,3,100,86,4,98,97,96,95,100,13.5,72,97,"Independent / non-partisan / politically neutral","Moderate Republican","Moderate Republican","AI language model"
"652cbcafce21a1fecfc07934","repub","Republican",56,"Female","Caucasian/White","no role-play","against","no role-play_against",0,0,0,0,0,100,100,0,100,0,0,0,0,0,75,0,"Strong Republican","Strong Democrat","Strong Democrat","Activist"
"56f299dded0cf6000b9108cd","repub","Republican",50,"Male","Caucasian/White","dem","against","dem_against",0,0,0,0,0,50,63,86,50,50,100,81,100,0,62.25,82.75,"Strong Democrat","Moderate Democrat","Strong Democrat","Activist"
"60ff4f840fb5130859720ab8","repub","Republican",42,"Female","Caucasian/White","repub","for","repub_for",1,60,59,60,60,60,60,85,60,98,98,85,98,59.75,66.25,94.75,"Strong Democrat","Independent / non-partisan / politically neutral","Strong Republican","Politician"
"5f10eb9e623482430480b5ff","repub","Republican",36,"Female","Caucasian/White","no role-play","for","no role-play_for",0,80,40,70,60,0,30,10,40,35,50,40,45,62.5,20,42.5,"Strong Democrat","Moderate Republican","Strong Republican","Journalist"
"60bee52369b07376ba42371f","repub","Independent",29,"Male","Caucasian/White","dem","for","dem_for",0,3,2,17,2,70,72,19,72,45,54,53,56,6,58.25,52,"Strong Democrat","Strong Democrat","Strong Democrat","Professor"
"637ea165e071484955b325f7","repub","Republican",58,"Male","Caucasian/White","no role-play","against","no role-play_against",0,98,83,87,91,11,25,8,0,57,60,14,87,89.75,11,54.5,"Moderate Republican","Strong Democrat","Moderate Republican","Student"
"64427a7ac5edfedbe0c2779b","repub","Republican",49,"Male","Caucasian/White","repub","against","repub_against",1,27,25,50,33,7,10,5,4,15,24,37,33,33.75,6.5,27.25,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Moderate Democrat","Activist"
"6441526eeb9af80652fc9df0","repub","Republican",51,"Female","African American/Black","repub","for","repub_for",1,57,25,60,30,16,13,13,12,38,37,45,29,43,13.5,37.25,"Independent / non-partisan / politically neutral","Moderate Republican","Strong Republican","Activist"
"63d14d27428bcdc47ebf6a00","repub","Republican",36,"Female","Caucasian/White","no role-play","for","no role-play_for",0,0,0,0,0,80,92,10,82,98,100,98,100,0,66,99,"Strong Democrat","Other (Libertarian, Green Party, etc.)","Strong Republican","Policy Expert"
"610845efa0dd9c9da496039e","repub","Republican",22,"Female","Caucasian/White","no role-play","against","no role-play_against",0,40,37,45,33,62,50,39,54,49,50,50,50,38.75,51.25,49.75,"Strong Republican","Moderate Democrat","Strong Democrat","Activist"
"5bfd83b1a6d6a0000158ecd5","repub","Republican",43,"Female","Caucasian/White","repub","against","repub_against",1,0,0,0,0,36,35,44,41,73,76,64,100,0,39,78.25,"Strong Republican","Moderate Democrat","Independent / non-partisan / politically neutral","Journalist"
"5e94627fbd18cc000995584c","repub","Republican",54,"Male","Caucasian/White","dem","against","dem_against",0,0,0,20,0,75,65,95,85,100,100,90,100,5,80,97.5,"Moderate Republican","Strong Democrat","Strong Democrat","Journalist"
"602975630f899d5311c47e68","repub","Republican",38,"Female","Native American or Alaskan Native","dem","for","dem_for",0,0,0,0,0,50,50,50,60,60,81,73,60,0,52.5,68.5,"Strong Democrat","Moderate Republican","Moderate Republican","Professor"
"63f780087fab679932898b37","repub","Republican",58,"Female","Caucasian/White","repub","against","repub_against",1,10,0,15,0,70,65,50,50,70,75,30,75,6.25,58.75,62.5,"Other (Libertarian, Green Party, etc.)","Strong Democrat","Strong Republican","AI language model"
"63d4316b7b99de003aa65319","repub","Republican",20,"Male","Caucasian/White","repub","for","repub_for",1,40,14,40,10,16,16,0,0,90,91,83,76,26,8,85,"Moderate Republican","Moderate Democrat","Strong Republican","Politician"
"6446d3d4f61d98d45fc55848","repub","Republican",54,"Female","Caucasian/White","no role-play","for","no role-play_for",0,90,85,85,100,24,64,1,7,87,81,85,97,90,24,87.5,"Moderate Republican","Strong Democrat","Strong Republican","AI language model"
"612fdec3252eee0a484a0323","repub","Republican",31,"Female","Caucasian/White","dem","against","dem_against",0,40,40,40,40,65,80,20,65,70,70,70,70,40,57.5,70,"Moderate Democrat","Moderate Democrat","Moderate Democrat","Politician"
"62b1ed31eaaaa61b18c69032","repub","Republican",35,"Female","Caucasian/White","no role-play","against","no role-play_against",0,0,0,0,0,8,40,0,18,100,100,100,100,0,16.5,100,"Moderate Republican","Strong Democrat","Strong Democrat","Journalist"
"6107da41ad2b232c3bedd144","repub","Republican",22,"Female","Caucasian/White","repub","for","repub_for",1,60,50,60,50,60,50,35,60,80,70,75,80,55,51.25,76.25,"Moderate Democrat","Independent / non-partisan / politically neutral","Strong Republican","Activist"
"6111b040a5eba22d3d6449a4","repub","Republican",21,"Female","Caucasian/White","dem","against","dem_against",0,19,0,4,0,67,65,38,68,80,100,91,64,5.75,59.5,83.75,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Moderate Democrat","Student"
"614cd81b0a560da55e206ebf","repub","Republican",30,"Female","Caucasian/White","no role-play","against","no role-play_against",0,0,7,4,0,50,65,20,50,40,55,50,60,2.75,46.25,51.25,"Independent / non-partisan / politically neutral","Moderate Democrat","Moderate Democrat","Student"
"6521674861a761b9950aab1e","repub","Republican",24,"Male","African American/Black","no role-play","for","no role-play_for",0,5,0,0,0,84,77,0,100,100,100,60,100,1.25,65.25,90,"Strong Democrat","Strong Republican","Strong Republican","Student"
"652aa157c3dcbbe9ae7925df","repub","Republican",45,"Male","Caucasian/White","dem","for","dem_for",0,38,95,5,9,32,25,19,12,66,79,73,64,36.75,22,70.5,"Moderate Republican","Moderate Democrat","Moderate Republican","Activist"
"63ea538fb9558d21e27d41b8","repub","Republican",42,"Male","Caucasian/White","repub","against","repub_against",1,0,0,0,0,100,100,100,100,70,70,70,80,0,100,72.5,"Strong Republican","Moderate Republican","Moderate Democrat","Policy Expert"
"5f4d3bfd17e6749c197ef1cc","repub","Republican",35,"Female","Caucasian/White","repub","for","repub_for",1,79,70,71,75,33,26,16,19,46,45,44,53,73.75,23.5,47,"Moderate Democrat","Moderate Republican","Strong Republican","Activist"
"6529bcd74ee9e1df2c5061e4","repub","Republican",60,"Male","Caucasian/White","repub","against","repub_against",1,90,90,90,90,90,10,10,10,80,70,40,60,90,30,62.5,"Strong Republican","Independent / non-partisan / politically neutral","Moderate Democrat","Activist"
"5d1c364ec2696c0019647629","repub","Republican",35,"Male","African American/Black","no role-play","for","no role-play_for",0,14,0,0,0,100,100,10,100,100,100,88,100,3.5,77.5,97,"Strong Democrat","Independent / non-partisan / politically neutral","Strong Republican","Policy Expert"
"651856f95dd5c91da64c57c0","repub","Republican",40,"Female","Caucasian/White","dem","against","dem_against",0,0,0,0,0,50,50,0,60,50,50,30,50,0,40,45,"Moderate Republican","Strong Democrat","Independent / non-partisan / politically neutral","Politician"
"652d3a60ead9dbda0fb0f79c","repub","Republican",62,"Male","Caucasian/White","no role-play","against","no role-play_against",0,30,30,40,60,0,20,0,0,50,50,30,50,40,5,45,"Moderate Republican","Moderate Democrat","Moderate Democrat","Policy Expert"
"652fe7c2b91e23646d72a1e6","repub","Independent",27,"Female","Caucasian/White","dem","for","dem_for",0,0,0,0,0,60,71,49,40,90,100,80,90,0,55,90,"Strong Democrat","Independent / non-partisan / politically neutral","Strong Republican","Student"
"6456f7dd8b2728802edc99bc","repub","Republican",26,"Male","Asian or Pacific Islander","no role-play","for","no role-play_for",0,70,48,40,40,30,41,38,35,80,80,80,70,49.5,36,77.5,"Moderate Democrat","Moderate Democrat","Moderate Republican","Policy Expert"
"652fd8437e373baf0dce2dfe","repub","Republican",34,"Male","African American/Black","no role-play","against","no role-play_against",0,10,20,20,20,60,60,20,60,71,80,80,81,17.5,50,78,"Strong Republican","Independent / non-partisan / politically neutral","Moderate Democrat","Professor"
"63d4180ab574360ec6d6c9d6","repub","Republican",36,"Female","Caucasian/White","dem","against","dem_against",0,90,32,82,93,56,12,20,13,63,26,61,28,74.25,25.25,44.5,"Moderate Democrat","Independent / non-partisan / politically neutral","Strong Democrat","Politician"
"6470e6d980e11b13754c390b","repub","Republican",56,"Male","Caucasian/White","repub","against","repub_against",1,38,38,50,33,26,35,19,21,39,55,61,64,39.75,25.25,54.75,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Policy Expert"
"652d5167efcdd9e52406129e","repub","Republican",52,"Female","Caucasian/White","dem","for","dem_for",0,70,40,50,31,80,80,0,65,60,80,66,70,47.75,56.25,69,"Strong Republican","Strong Democrat","Strong Republican","Activist"
"6517faa30cadd3291661b119","repub","Republican",60,"Male","African American/Black","repub","for","repub_for",1,80,90,100,80,81,85,22,84,93,8,92,100,87.5,68,73.25,"Moderate Democrat","Moderate Republican","Strong Republican","Activist"
"5dbe0ca99ea0b1327a2a8d4e","repub","Republican",43,"Female","Caucasian/White","no role-play","against","no role-play_against",0,68,65,62,62,32,33,33,38,29,32,37,38,64.25,34,34,"Strong Republican","Moderate Democrat","Strong Democrat","Journalist"
"61705fe76382292b1f27974d","repub","Republican",21,"Female","Caucasian/White","no role-play","for","no role-play_for",0,30,5,10,10,60,70,30,60,70,80,60,70,13.75,55,70,"Strong Democrat","Strong Republican","Strong Republican","Journalist"
"645abc0f7fa6368e6df2d973","repub","Democrat",63,"Male","Caucasian/White","repub","for","repub_for",1,100,100,100,100,0,18,0,0,10,10,0,10,100,4.5,7.5,"Moderate Democrat","Strong Republican","Strong Republican","AI language model"
"6341f67c12370b851547affc","repub","Republican",29,"Male","Caucasian/White","repub","against","repub_against",1,0,0,0,0,0,100,0,100,100,100,100,100,0,50,100,"Strong Republican","Strong Democrat","Strong Democrat","Politician"
"5e0a4154deea2b2c63fb1062","repub","Republican",51,"Female","Caucasian/White","dem","for","dem_for",0,40,30,80,50,30,35,25,20,60,70,60,45,50,27.5,58.75,"Strong Democrat","Strong Republican","Moderate Republican","Student"
"633f03bb432dc8f74ab3a896","repub","Republican",38,"Male","Hispanic or Latino","dem","against","dem_against",0,75,82,83,59,31,36,30,24,0,0,0,0,74.75,30.25,0,"Moderate Republican","Moderate Democrat","Independent / non-partisan / politically neutral","Student"
"58935d5d4d77be0001689f14","repub","Republican",33,"Male","Caucasian/White","repub","against","repub_against",1,0,0,13,0,40,41,22,35,93,92,88,100,3.25,34.5,93.25,"Strong Republican","Independent / non-partisan / politically neutral","Moderate Republican","Journalist"
"5a81d301eea3d300016e4be0","repub","Republican",58,"Female","Caucasian/White","repub","for","repub_for",1,29,18,20,39,50,50,50,50,86,89,92,88,26.5,50,88.75,"Moderate Democrat","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Student"
"5bd45c509afb5b00015c48f4","repub","Republican",70,"Female","Hispanic or Latino","dem","for","dem_for",0,50,0,0,0,10,19,9,10,100,100,92,100,12.5,12,98,"Strong Democrat","Strong Democrat","Strong Republican","Journalist"
"5f4bbf82fffa8779d1d4b082","repub","Republican",38,"Male","Caucasian/White","no role-play","for","no role-play_for",0,0,0,0,0,35,45,28,50,100,100,100,100,0,39.5,100,"Strong Democrat","Independent / non-partisan / politically neutral","Strong Republican","Politician"
"5f9b2f96ad48ea3272e1315d","repub","Republican",61,"Male","Caucasian/White","dem","against","dem_against",0,59,77,28,18,100,100,0,100,100,100,86,100,45.5,75,96.5,"Independent / non-partisan / politically neutral","Strong Democrat","Moderate Democrat","Journalist"
"652ff8a8ddf809474af6449a","repub","Republican",37,"Male","Hispanic or Latino","no role-play","against","no role-play_against",0,39,19,28,29,100,100,100,100,100,100,100,100,28.75,100,100,"Moderate Republican","Strong Democrat","Strong Democrat","AI language model"
"610803b9ce5f71efbd6e1722","repub","Republican",26,"Female","Caucasian/White","repub","against","repub_against",1,75,56,50,50,35,35,16,46,35,28,48,50,57.75,33,40.25,"Strong Democrat","Strong Democrat","Moderate Democrat","Politician"
"5ce5e6c19c40b2001b3a031f","repub","Republican",59,"Male","Caucasian/White","repub","for","repub_for",1,90,70,85,85,3,2,0,5,90,90,80,90,82.5,2.5,87.5,"Moderate Democrat","Moderate Republican","Strong Republican","Professor"
"60a5717cc2ad303816870f66","repub","Republican",53,"Male","Caucasian/White","dem","against","dem_against",0,20,10,25,13,35,35,50,40,60,60,50,70,17,40,60,"Moderate Republican","Moderate Democrat","Strong Democrat","Politician"
"5f2c73c7ab632e151a7cf970","repub","Republican",45,"Female","Caucasian/White","dem","for","dem_for",0,0,0,0,0,100,100,0,100,100,100,100,100,0,75,100,"Strong Democrat","Other (Libertarian, Green Party, etc.)","Strong Republican","Politician"
"614f0acd7fae587a7d5bce68","repub","Republican",64,"Female","Caucasian/White","no role-play","against","no role-play_against",0,0,0,0,0,0,100,0,0,100,100,100,100,0,25,100,"Moderate Democrat","Strong Democrat","Strong Democrat","Student"
"652f57aecfc4f2c9c4057220","repub","Republican",28,"Male","Caucasian/White","no role-play","for","no role-play_for",0,70,30,80,70,80,80,0,85,100,100,100,100,62.5,61.25,100,"Moderate Democrat","Moderate Republican","Strong Republican","Journalist"
"60ff4387de3f14b5f8d5aa0d","repub","Republican",34,"Female","Caucasian/White","dem","for","dem_for",0,0,0,0,0,93,95,5,94,95,92,96,98,0,71.75,95.25,"Strong Democrat","Strong Democrat","Strong Republican","Activist"
"652ec2998754cc5da66b63f2","repub","Republican",63,"Female","Caucasian/White","dem","against","dem_against",0,70,8,60,0,92,6,0,3,92,100,70,100,34.5,25.25,90.5,"Moderate Republican","Moderate Democrat","Strong Democrat","Policy Expert"
"6516d778be0576dd1e3ea11a","repub","Republican",50,"Male","Caucasian/White","no role-play","for","no role-play_for",0,0,0,0,0,95,90,75,95,100,100,95,98,0,88.75,98.25,"Moderate Democrat","Moderate Democrat","Strong Republican","AI language model"
"5e651a304eb006294c9164ea","repub","Independent",28,"Male","Caucasian/White","repub","for","repub_for",1,10,19,19,50,81,89,8,70,82,76,50,79,24.5,62,71.75,"Moderate Democrat","Moderate Republican","Moderate Democrat","Journalist"
"5914b7b50a4b9d0001add64f","repub","Republican",35,"Male","Caucasian/White","no role-play","against","no role-play_against",0,0,0,0,0,100,100,100,100,100,100,100,100,0,100,100,"Independent / non-partisan / politically neutral","Strong Democrat","Strong Democrat","AI language model"
"63e4af1e26e65faec791d8eb","repub","Republican",57,"Male","Caucasian/White","repub","against","repub_against",1,69,0,8,13,0,0,0,0,100,100,66,100,22.5,0,91.5,"Independent / non-partisan / politically neutral","Strong Democrat","Independent / non-partisan / politically neutral","Activist"
"651f0d6c26e75447ae818a36","repub","Republican",41,"Male","Caucasian/White","no role-play","against","no role-play_against",0,30,27,48,48,2,3,5,8,71,81,74,80,38.25,4.5,76.5,"Moderate Democrat","Moderate Republican","Strong Democrat","AI language model"
"6532354fb4f73eedcca290fb","repub","Republican",18,"Male","Caucasian/White","dem","for","dem_for",0,60,0,20,0,100,100,20,100,100,69,70,90,20,80,82.25,"Moderate Democrat","Strong Republican","Independent / non-partisan / politically neutral","Politician"
"5a9f566d777df2000160326c","repub","Republican",43,"Female","Caucasian/White","no role-play","for","no role-play_for",0,0,1,0,100,100,100,100,100,100,100,100,100,25.25,100,100,"Strong Democrat","Strong Republican","Strong Republican","Student"
"5e2ef776425d8601c43079f2","repub","Republican",39,"Female","Caucasian/White","repub","against","repub_against",1,0,0,100,0,0,0,0,0,50,25,50,50,25,0,43.75,"Strong Republican","Moderate Republican","Independent / non-partisan / politically neutral","Student"
"58fd1e751178370001dd35bb","repub","Republican",49,"Female","Caucasian/White","repub","for","repub_for",1,67,1,5,2,70,16,22,72,88,91,95,74,18.75,45,87,"Independent / non-partisan / politically neutral","Moderate Republican","Other (Libertarian, Green Party, etc.)","AI language model"
"64048e346a45d078131b49df","repub","Republican",78,"Male","Caucasian/White","dem","against","dem_against",0,10,20,80,30,10,10,0,5,20,70,50,40,35,6.25,45,"Moderate Republican","Moderate Republican","Strong Republican","Journalist"
"60c14a3e834adb62102cffa0","repub","Republican",34,"Male","Caucasian/White","repub","against","repub_against",1,15,6,12,0,85,81,26,79,60,71,66,63,8.25,67.75,65,"Independent / non-partisan / politically neutral","Moderate Democrat","Moderate Republican","Journalist"
"60fb3d8cc03415dcbb89df21","repub","Republican",31,"Female","Caucasian/White","repub","for","repub_for",1,16,17,18,7,80,81,7,80,70,73,62,60,14.5,62,66.25,"Strong Democrat","Moderate Democrat","Strong Republican","Professor"
"5d9fd0c78ff0b000127e7aa2","repub","Republican",41,"Female","Caucasian/White","no role-play","against","no role-play_against",0,50,0,50,0,100,100,50,0,100,0,100,100,25,62.5,75,"Strong Democrat","Strong Republican","Strong Republican","AI language model"
"615b87637d9ee8f557b73196","repub","Independent",29,"Female","Caucasian/White","dem","against","dem_against",0,45,50,50,33,0,50,0,6,48,49,46,50,44.5,14,48.25,"Moderate Democrat","Moderate Democrat","Independent / non-partisan / politically neutral","Politician"
"63df30a8fb078dd3b9792bcf","repub","Republican",24,"Male","Caucasian/White","no role-play","for","no role-play_for",0,0,0,0,0,100,69,33,68,100,100,100,100,0,67.5,100,"Moderate Democrat","Independent / non-partisan / politically neutral","Moderate Republican","Journalist"
"6413638f1424c53395fcb745","repub","Republican",20,"Male","Hispanic or Latino","dem","for","dem_for",0,50,50,50,50,50,50,50,50,49,50,50,50,50,50,49.75,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Journalist"
"5dd352c51c219b35931aefd1","repub","Republican",59,"Female","Caucasian/White","no role-play","for","no role-play_for",0,0,0,0,0,95,95,50,95,95,95,95,95,0,83.75,95,"Moderate Republican","Moderate Republican","Moderate Republican","Activist"
"62f7a739f21a1669968bae73","repub","Republican",64,"Male","Caucasian/White","no role-play","against","no role-play_against",0,20,20,80,20,15,15,5,30,95,95,80,95,35,16.25,91.25,"Moderate Republican","Independent / non-partisan / politically neutral","Strong Democrat","Journalist"
